tenquan,diachi,rating,item,price
Cơm Gà Hải Nam - Nguyễn Tri Phương,"379 Nguyễn Tri Phương, P. 5, Quận 10, TP. HCM",4.5,UDON THỊT HEO CAY,68000
Cơm Gà Hải Nam - Nguyễn Tri Phương,"379 Nguyễn Tri Phương, P. 5, Quận 10, TP. HCM",4.5,UDON XÀO BÒ,87000
Cơm Gà Hải Nam - Nguyễn Tri Phương,"379 Nguyễn Tri Phương, P. 5, Quận 10, TP. HCM",4.5,Combo Udon bò Trứng,180000
Cơm Gà Hải Nam - Nguyễn Tri Phương,"379 Nguyễn Tri Phương, P. 5, Quận 10, TP. HCM",4.5,Combo Cơm bò trứng onsen(kèm trà sữa+ sữa chua),130000
Cơm Gà Hải Nam - Nguyễn Tri Phương,"379 Nguyễn Tri Phương, P. 5, Quận 10, TP. HCM",4.5,RAMEN TRỨNG - XÁ XÍU,85000
Cơm Gà Hải Nam - Nguyễn Tri Phương,"379 Nguyễn Tri Phương, P. 5, Quận 10, TP. HCM",4.5,RAMEN XÁ XÍU,75000
Hẻm Đậu - Bún Đậu Mắm Tôm - Âu Dương Lân,"144 Âu Dương Lân, P. 3, Quận 8, TP. HCM",4.5,Combo Udon bò Trứng,180000
Hẻm Đậu - Bún Đậu Mắm Tôm - Âu Dương Lân,"144 Âu Dương Lân, P. 3, Quận 8, TP. HCM",4.5,Combo Cơm bò trứng onsen(kèm trà sữa+ sữa chua),130000
Hẻm Đậu - Bún Đậu Mắm Tôm - Âu Dương Lân,"144 Âu Dương Lân, P. 3, Quận 8, TP. HCM",4.5,RAMEN TRỨNG - XÁ XÍU,85000
Hẻm Đậu - Bún Đậu Mắm Tôm - Âu Dương Lân,"144 Âu Dương Lân, P. 3, Quận 8, TP. HCM",4.5,RAMEN XÁ XÍU,75000
Bánh Mì Nướng Muối Ớt Cô Năm - Đường 3 Tháng 2,"281 Đường 3 Tháng 2, P. 10, Quận 10, TP. HCM",4.5,Combo Udon bò Trứng,180000
Bánh Mì Nướng Muối Ớt Cô Năm - Đường 3 Tháng 2,"281 Đường 3 Tháng 2, P. 10, Quận 10, TP. HCM",4.5,Combo Cơm bò trứng onsen(kèm trà sữa+ sữa chua),130000
Bánh Mì Nướng Muối Ớt Cô Năm - Đường 3 Tháng 2,"281 Đường 3 Tháng 2, P. 10, Quận 10, TP. HCM",4.5,RAMEN TRỨNG - XÁ XÍU,85000
Bánh Mì Nướng Muối Ớt Cô Năm - Đường 3 Tháng 2,"281 Đường 3 Tháng 2, P. 10, Quận 10, TP. HCM",4.5,RAMEN XÁ XÍU,75000
"Rinkaffe - Sinh Tố Nước Ép Healthy, Trà Đào Chanh Dây","443/33 Điện Biên Phủ, P. 3, Quận 3, TP. HCM",4.5,Bông lan trứng muối mix 3 sốt,25000
"Rinkaffe - Sinh Tố Nước Ép Healthy, Trà Đào Chanh Dây","443/33 Điện Biên Phủ, P. 3, Quận 3, TP. HCM",4.5,Bánh mì dừa,20000
"Rinkaffe - Sinh Tố Nước Ép Healthy, Trà Đào Chanh Dây","443/33 Điện Biên Phủ, P. 3, Quận 3, TP. HCM",4.5,Nước ép cam cà rốt,35000
"Rinkaffe - Sinh Tố Nước Ép Healthy, Trà Đào Chanh Dây","443/33 Điện Biên Phủ, P. 3, Quận 3, TP. HCM",4.5,Bánh mì cuộn socola,27000
"Rinkaffe - Sinh Tố Nước Ép Healthy, Trà Đào Chanh Dây","443/33 Điện Biên Phủ, P. 3, Quận 3, TP. HCM",4.5,Nước ép thơm táo,35000
"Rinkaffe - Sinh Tố Nước Ép Healthy, Trà Đào Chanh Dây","443/33 Điện Biên Phủ, P. 3, Quận 3, TP. HCM",4.5,Bánh cua phô mai,20000
"Rinkaffe - Sinh Tố Nước Ép Healthy, Trà Đào Chanh Dây","443/33 Điện Biên Phủ, P. 3, Quận 3, TP. HCM",4.5,Bánh mì phô mai tan chảy,37000
"Rinkaffe - Sinh Tố Nước Ép Healthy, Trà Đào Chanh Dây","443/33 Điện Biên Phủ, P. 3, Quận 3, TP. HCM",4.5,Bánh mì bơ tỏi,37000
"Rinkaffe - Sinh Tố Nước Ép Healthy, Trà Đào Chanh Dây","443/33 Điện Biên Phủ, P. 3, Quận 3, TP. HCM",4.5,Bánh mì cuộn chà bông,27000
"Rinkaffe - Sinh Tố Nước Ép Healthy, Trà Đào Chanh Dây","443/33 Điện Biên Phủ, P. 3, Quận 3, TP. HCM",4.5,Nước ép bưởi thơm,35000
"Rinkaffe - Sinh Tố Nước Ép Healthy, Trà Đào Chanh Dây","443/33 Điện Biên Phủ, P. 3, Quận 3, TP. HCM",4.5,Nước ép dưa hấu táo,35000
"Rinkaffe - Sinh Tố Nước Ép Healthy, Trà Đào Chanh Dây","443/33 Điện Biên Phủ, P. 3, Quận 3, TP. HCM",4.5,Nước ép dưa hấu táo chanh,37000
"Rinkaffe - Sinh Tố Nước Ép Healthy, Trà Đào Chanh Dây","443/33 Điện Biên Phủ, P. 3, Quận 3, TP. HCM",4.5,Bánh mì nhân custard,39000
"Rinkaffe - Sinh Tố Nước Ép Healthy, Trà Đào Chanh Dây","443/33 Điện Biên Phủ, P. 3, Quận 3, TP. HCM",4.5,Bánh chuối Thượng Hải,14500
Mì Udon Wokku - 65 Trần Não,"65 Trần Não, P. An Khánh, Thành Phố Thủ Đức, TP. HCM",4.5,Bánh mì hoa cúc,49000
Đại Cháo Ếch Singapore - Lê Văn Lương,"839/4/9 Lê Văn Lương, Nhà Bè, TP. HCM",4.5,Bánh mì hoa cúc,49000
Mì Udon Wokku - 65 Trần Não,"65 Trần Não, P. An Khánh, Thành Phố Thủ Đức, TP. HCM",4.5,Bông lan trứng muối mix 3 sốt,25000
Mì Udon Wokku - 65 Trần Não,"65 Trần Não, P. An Khánh, Thành Phố Thủ Đức, TP. HCM",4.5,Bánh mì dừa,20000
Mì Udon Wokku - 65 Trần Não,"65 Trần Não, P. An Khánh, Thành Phố Thủ Đức, TP. HCM",4.5,Nước ép cam cà rốt,35000
Mì Udon Wokku - 65 Trần Não,"65 Trần Não, P. An Khánh, Thành Phố Thủ Đức, TP. HCM",4.5,Bánh mì cuộn socola,27000
Mì Udon Wokku - 65 Trần Não,"65 Trần Não, P. An Khánh, Thành Phố Thủ Đức, TP. HCM",4.5,Nước ép thơm táo,35000
Mì Udon Wokku - 65 Trần Não,"65 Trần Não, P. An Khánh, Thành Phố Thủ Đức, TP. HCM",4.5,Bánh cua phô mai,20000
Mì Udon Wokku - 65 Trần Não,"65 Trần Não, P. An Khánh, Thành Phố Thủ Đức, TP. HCM",4.5,Bánh mì phô mai tan chảy,37000
Mì Udon Wokku - 65 Trần Não,"65 Trần Não, P. An Khánh, Thành Phố Thủ Đức, TP. HCM",4.5,Bánh mì bơ tỏi,37000
Mì Udon Wokku - 65 Trần Não,"65 Trần Não, P. An Khánh, Thành Phố Thủ Đức, TP. HCM",4.5,Bánh mì cuộn chà bông,27000
Mì Udon Wokku - 65 Trần Não,"65 Trần Não, P. An Khánh, Thành Phố Thủ Đức, TP. HCM",4.5,Nước ép bưởi thơm,35000
Mì Udon Wokku - 65 Trần Não,"65 Trần Não, P. An Khánh, Thành Phố Thủ Đức, TP. HCM",4.5,Nước ép dưa hấu táo,35000
Mì Udon Wokku - 65 Trần Não,"65 Trần Não, P. An Khánh, Thành Phố Thủ Đức, TP. HCM",4.5,Nước ép dưa hấu táo chanh,37000
Mì Udon Wokku - 65 Trần Não,"65 Trần Não, P. An Khánh, Thành Phố Thủ Đức, TP. HCM",4.5,Bánh mì nhân custard,39000
Mì Udon Wokku - 65 Trần Não,"65 Trần Não, P. An Khánh, Thành Phố Thủ Đức, TP. HCM",4.5,Bánh chuối Thượng Hải,14500
"ReViet Juice - Nước Ép, Sinh Tố & Detox - Nguyễn Hồng Đào","10 Nguyễn Hồng Đào, P. 14, Tân Bình, TP. HCM",4.5,Bánh mì hoa cúc,49000
Trà Sữa Sekai - Phan Đình Phùng,"179 Phan Đình Phùng, P. 17, Phú Nhuận, TP. HCM",4.5,Bánh mì hoa cúc,49000
Trà Sữa Xiên Que Hot & Cold - Trần Hưng Đạo,"32 Trần Hưng Đạo, P. Phạm Ngũ Lão, Quận 1, TP. HCM",4.5,Bánh mì hoa cúc,49000
Trà Sữa Maycha - 47B Phan Huy Ích,"47B Phan Huy Ích, P. 15, Tân Bình, TP. HCM",4.5,Bánh mì hoa cúc,49000
Gà Rán KFC - Nguyễn Văn Tăng,"428 Nguyễn Văn Tăng, P. Long Thạnh Mỹ, Thành Phố Thủ Đức, TP. HCM",4.5,Bánh mì hoa cúc,49000
Gà Rán Popeyes - Phú Mỹ Hưng,"62 Nguyễn Đức Cảnh, P. Tân Phong, Quận 7, TP. HCM",4.5,Bánh mì hoa cúc,49000
Cơm Thố Anh Nguyễn - Vinhomes Grand Park (Q.9),"Shophouse S1.07.01S11 Vinhomes Grand Park, Đường Nguyễn Xiển, P. Long Thạnh Mỹ, Thành Phố Thủ Đức, TP. HCM",4.5,Bánh mì hoa cúc,49000
Bún Đậu Homemade - Phan Xích Long,"25 Phan Xích Long, P. 3, Bình Thạnh, TP. HCM",4.5,Bánh mì hoa cúc,49000
FOX Tea - Trà Sữa & Ăn Vặt -  Đường Số 8,"202 Đường Số 8, P. 11, Gò Vấp, TP. HCM",4.5,Bánh mì hoa cúc,49000
Quán Chay Bồ Đề Tịnh Tâm,"160 Trần Não, P. Bình An, Thành Phố Thủ Đức, TP. HCM",4.5,Bánh mì hoa cúc,49000
Bebebop - Quán Ăn Hàn Quốc - Phan Văn Trị,"590/2/32 Phan Văn Trị , P. 7, Gò Vấp, TP. HCM",4.5,Bánh mì hoa cúc,49000
"Doo Foods - Burger, Gà Rán & Cơm Gà - Dương Quảng Hàm","416/23/24 Dương Quảng Hàm, P. 5, Gò Vấp, TP. HCM",4.5,Bánh mì hoa cúc,49000
Meme - Tea & Coffee - Nguyễn Thị Minh Khai,"131A/2 Nguyễn Thị Minh Khai, P. Bến Thành, Quận 1, TP. HCM",4.5,Bánh mì hoa cúc,49000
Pizza Huu - Pizza & Spaghetti - Phan Văn Hân,"224/21 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",4.5,Bánh mì hoa cúc,49000
Lẩu Chay Nhà Nát - Sư Vạn Hạnh,"495 Sư Vạn Hạnh, Quận 10, TP. HCM",4.5,Bánh mì hoa cúc,49000
Gà Tần Gia Bảo - 128 Cô Bắc,"128 Cô Bắc, P. Cô Giang, Quận 1, TP. HCM",4.5,Bánh mì hoa cúc,49000
Ú Mỳ - Mì Trộn - Tôn Đản,"86/1 Tôn Đản, Quận 4, TP. HCM",4.5,Bánh mì hoa cúc,49000
Mr.Eco Cơm Gạo Lứt - Healthy Food - Phan Văn Trị,"Số 497/7 Phan Văn Trị, P. 5, Gò Vấp, TP. HCM",4.5,Bánh mì hoa cúc,49000
"Má Mía Mix - Nước mía, Rau Má, Nước Dừa - Âu Cơ","324 Âu Cơ, P. 10, Tân Bình, TP. HCM",4.5,Bánh mì hoa cúc,49000
Trà Sữa RiMi - Thạch Lam,"99 Thạch Lam, P.Hiệp Tân, Tân Phú, TP. HCM",4.5,Bánh mì hoa cúc,49000
Dì Bảy - Bún Mắm & Bún Bò Huế,"55B Tạ Quang Bửu, P. 2, Quận 8, TP. HCM",4.5,Bánh mì hoa cúc,49000
"Cơm Gà, Cháo Gỏi & Miến Gà Đất Quảng Quán - Bùi Đình Tuý","16 Bùi Đình Túy, P. 25, Bình Thạnh, TP. HCM",4.5,Bánh mì hoa cúc,49000
Hào Sữa Pháp - Hoàng Sa,"149 Hoàng Sa, P. Tân Định, Quận 1, TP. HCM",4.5,Bánh mì hoa cúc,49000
Mr.Eco Salad Healthy - Food & Drinks - Phan Đình Phùng,"185/9 Phan Đình Phùng, P.17, Phú Nhuận, TP. HCM",4.5,Bánh mì hoa cúc,49000
An Vy - Chè Ngon Ít Ngọt - Ngô Tất Tố,"12 Ngô Tất Tố, P. 19, Bình Thạnh, TP. HCM",4.5,Bánh mì hoa cúc,49000
Bánh Mì Bà Huynh - Nguyễn Trãi,"197a Đ. Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",4.5,Bánh mì hoa cúc,49000
"Cá Viên Chiên Tý Nhỏ - Ăn Vặt, Gà Rán, Xiên Que","36A Xóm Chiếu, P. 13, Quận 4, TP. HCM",4.5,Bánh mì hoa cúc,49000
Bánh Xèo Bình Định - 238 Lê Đức Thọ,"238 Lê Đức Thọ, P. 6, Gò Vấp, TP. HCM",4.5,Bánh mì hoa cúc,49000
AZ Tea - Trà Trái Cây - Đặng Văn Ngữ,"33A Đặng Văn Ngữ, P. 10, Phú Nhuận, TP. HCM",4.5,Bánh mì hoa cúc,49000
"Daybreak Cà Phê, Trà & Trà Sữa Ngon - Hồ Văn Huê","43N Hồ Văn Huê, P. 9, Phú Nhuận, TP. HCM",4.5,Bánh mì hoa cúc,49000
Emy - Trái Cây Tươi Và Ăn Vặt - Nguyễn Trãi,"212A/A37 Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",4.5,Bánh mì hoa cúc,49000
Ăn Vặt Bình Thạnh - Yaourt Sữa Tươi Phô Mai - Nguyễn Khuyến,"45/10 Nguyễn Khuyến, Bình Thạnh, TP. HCM",4.5,Bánh mì hoa cúc,49000
BÚN BÒ 1991 - VINGRAND PARK - Quận 9,"T4-02 Khu The Manhattan, KĐT Vinhomes Grand Park, P. Long Bình, Thành Phố Thủ Đức, TP. HCM",0,Bánh mì hoa cúc,49000
Shaman Tea - Trà Sữa Pha Máy - Nguyễn Thượng Hiền,"86 Nguyễn Thượng Hiền, P. 5, Quận 3, TP. HCM",4.5,Bánh mì hoa cúc,49000
SUU TEA - Hồng Hà Nối Dài,"49 Hồng Hà Nối Dài, P. 2, Tân Bình, TP. HCM",5,Bánh mì hoa cúc,49000
Tiệm Bánh Ông Lò - Tân Chánh Hiệp 35,"52 Tân Chánh Hiệp 35, P. Tân Chánh Hiệp, Quận 12, TP. HCM",0,Bánh mì hoa cúc,49000
Bún Tép Cháo Chả Phú Quốc Mợ - Nguyễn Thị Minh Khai,"11G Nguyễn Thị Minh Khai, P. Bến Nghé, Quận 1, TP. HCM",4.5,Bánh mì hoa cúc,49000
"Quán Cô Hảo - Bánh Canh, Bánh Bèo & Bánh Đúc Nóng - Nguyễn Trãi","212B/D41B Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",4.5,Bánh mì hoa cúc,49000
"Vita - Nước Ép, Sinh Tố & Detox - Bến Vân Đồn","Lô B, Chung cư Khánh hội 1, 360C Bến Vân Đồn, P. 1, Quận 4, TP. HCM",4.5,Bánh mì hoa cúc,49000
MewTea - Trà Sữa - 33 Bình Tiên,"33 Bình Tiên, Quận 6, TP. HCM",4.5,Bánh mì hoa cúc,49000
Xôi Bình Tiên - Tỉnh Lộ 10,"526 Tỉnh Lộ 10, P. Bình Trị Đông, Bình Tân, TP. HCM",4.5,Bánh mì hoa cúc,49000
Cơm Tấm Phúc Lộc Thọ - Tô Ký,"12/6 Tô Ký, P. Tân Chánh Hiệp, Quận 12, TP. HCM",4.5,Bánh mì hoa cúc,49000
"Bà Na Food - Mì Trộn, Chân Gà Sốt Thái & Cá Viên Chiên - Hòa Hảo","436/5 Hoà Hảo, P. 5, Quận 10, TP. HCM",4.5,Bánh mì hoa cúc,49000
Crane Tea - Vạn Kiếp,"89 Vạn Kiếp, P. 3, Bình Thạnh, TP. HCM",4.5,Bánh mì hoa cúc,49000
Bún Bò Cậu Hai,"173/45/75 Khuông Việt, P. Phú Trung, Tân Phú, TP. HCM",4.5,Bánh mì hoa cúc,49000
Trà Sữa Feeling Tea - Đường 3 Tháng 2,"1230 - 1232 Đường 3 Tháng 2, P. 8, Quận 11, TP. HCM",4.5,Bánh mì hoa cúc,49000
SIMPLE CAKE - Bánh Kem Bắp - Ung Văn Khiêm,"08 Ung Văn Khiêm, P. 25, Bình Thạnh, TP. HCM",4.5,Bánh mì hoa cúc,49000
Cơm Gà Nam Chợ Mới - 497 Phạm Văn Chiêu,"497 Phạm Văn Chiêu, P. 13, Gò Vấp, TP. HCM",4.5,Bánh mì hoa cúc,49000
Rau Má Mix - 298 Tô Ngọc Vân,"298 Tô Ngọc Vân, P. Tam Phú, Thành Phố Thủ Đức, TP. HCM",4.5,Bánh mì hoa cúc,49000
Juice Me - Sinh Tố Nước Ép Trái Cây - Cống Quỳnh,"121 Cống Quỳnh, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",4.5,Bánh mì hoa cúc,49000
Cơm Chay Diệu Phương - Nguyễn Gia Trí,"29/3A Nguyễn Gia Trí, P. 25, Bình Thạnh, TP. HCM",4.5,Bánh mì hoa cúc,49000
Gờ Cafe - Phan Văn Trị,"64 Phan Văn Trị, P. 2, Quận 5, TP. HCM",4.5,Bánh mì hoa cúc,49000
ChaPong - Trà Sữa & Cà Phê - Cư Xá Lữ Gia,"45 Đường Số 3, Cư Xá Lữ Gia, P. 15, Quận 11, TP. HCM",4.5,Bánh mì hoa cúc,49000
Trà Bí Đao & Trà Sữa Taiwan - Ms.Bí - Phan Văn Hớn,"1/3C Phan Văn Hớn, X.Bà Điểm, Hóc Môn, TP. HCM",4.5,Bánh mì hoa cúc,49000
Cheese Coffee – Công Trường Lam Sơn,"9 Công Trường Lam Sơn, P. Bến Nghé, Quận 1, TP. HCM",4.5,Bánh mì hoa cúc,49000
Passio Coffee - Lô K Chung Cư Bàu Cát 2,"12B Lô K Chung Cư Bầu Cát 2, Đường Số 1, Tân Bình, TP. HCM",4.5,Bánh mì hoa cúc,49000
WALLACE - Burger & Chicken - KĐT Vinhomes Grand Park,"S10.0101.S14, Khu Đô Thị Vinhomes Grand Park, P. Long Thạnh Mỹ, Thành Phố Thủ Đức, TP. HCM",0,Bánh mì hoa cúc,49000
Nước Ép Số 2 - Nguyễn Thượng Hiền,"2 Nguyễn Thượng Hiền, Quận 3, TP. HCM",4.5,Bánh mì hoa cúc,49000
CHÈ TÀU HỦ BÀ BỔNG - Lê Quang Định,"332 Lê Quang Định, P. 7, Bình Thạnh, TP. HCM",4.5,Bánh mì hoa cúc,49000
Wonder Chicken - Gà Rán & Mỳ Trộn Sốt Hàn Quốc - Lê Bình,"86 Lê Bình, P. 4, Tân Bình, TP. HCM",4.5,Bánh mì hoa cúc,49000
Thức Coffee - Đường Số 41,"2 Đường Số 41, P. 6, Quận 4, TP. HCM",4.5,Bánh mì hoa cúc,49000
Bún Đậu Hoa Sữa - Lê Thị Hoa,"254 Lê Thị Hoa, P. Bình Chiểu, Thành Phố Thủ Đức, TP. HCM",4.5,Bánh mì hoa cúc,49000
Đại Cháo Ếch Singapore - Lê Văn Lương,"839/4/9 Lê Văn Lương, Nhà Bè, TP. HCM",4.5,Bông lan trứng muối mix 3 sốt,25000
Đại Cháo Ếch Singapore - Lê Văn Lương,"839/4/9 Lê Văn Lương, Nhà Bè, TP. HCM",4.5,Bánh mì dừa,20000
Đại Cháo Ếch Singapore - Lê Văn Lương,"839/4/9 Lê Văn Lương, Nhà Bè, TP. HCM",4.5,Nước ép cam cà rốt,35000
Đại Cháo Ếch Singapore - Lê Văn Lương,"839/4/9 Lê Văn Lương, Nhà Bè, TP. HCM",4.5,Bánh mì cuộn socola,27000
Đại Cháo Ếch Singapore - Lê Văn Lương,"839/4/9 Lê Văn Lương, Nhà Bè, TP. HCM",4.5,Nước ép thơm táo,35000
Đại Cháo Ếch Singapore - Lê Văn Lương,"839/4/9 Lê Văn Lương, Nhà Bè, TP. HCM",4.5,Bánh cua phô mai,20000
Đại Cháo Ếch Singapore - Lê Văn Lương,"839/4/9 Lê Văn Lương, Nhà Bè, TP. HCM",4.5,Bánh mì phô mai tan chảy,37000
Đại Cháo Ếch Singapore - Lê Văn Lương,"839/4/9 Lê Văn Lương, Nhà Bè, TP. HCM",4.5,Bánh mì bơ tỏi,37000
Đại Cháo Ếch Singapore - Lê Văn Lương,"839/4/9 Lê Văn Lương, Nhà Bè, TP. HCM",4.5,Bánh mì cuộn chà bông,27000
Đại Cháo Ếch Singapore - Lê Văn Lương,"839/4/9 Lê Văn Lương, Nhà Bè, TP. HCM",4.5,Nước ép bưởi thơm,35000
Đại Cháo Ếch Singapore - Lê Văn Lương,"839/4/9 Lê Văn Lương, Nhà Bè, TP. HCM",4.5,Nước ép dưa hấu táo,35000
Đại Cháo Ếch Singapore - Lê Văn Lương,"839/4/9 Lê Văn Lương, Nhà Bè, TP. HCM",4.5,Nước ép dưa hấu táo chanh,37000
Đại Cháo Ếch Singapore - Lê Văn Lương,"839/4/9 Lê Văn Lương, Nhà Bè, TP. HCM",4.5,Bánh mì nhân custard,39000
Đại Cháo Ếch Singapore - Lê Văn Lương,"839/4/9 Lê Văn Lương, Nhà Bè, TP. HCM",4.5,Bánh chuối Thượng Hải,14500
"ReViet Juice - Nước Ép, Sinh Tố & Detox - Nguyễn Hồng Đào","10 Nguyễn Hồng Đào, P. 14, Tân Bình, TP. HCM",4.5,Bông lan trứng muối mix 3 sốt,25000
"ReViet Juice - Nước Ép, Sinh Tố & Detox - Nguyễn Hồng Đào","10 Nguyễn Hồng Đào, P. 14, Tân Bình, TP. HCM",4.5,Bánh mì dừa,20000
"ReViet Juice - Nước Ép, Sinh Tố & Detox - Nguyễn Hồng Đào","10 Nguyễn Hồng Đào, P. 14, Tân Bình, TP. HCM",4.5,Nước ép cam cà rốt,35000
"ReViet Juice - Nước Ép, Sinh Tố & Detox - Nguyễn Hồng Đào","10 Nguyễn Hồng Đào, P. 14, Tân Bình, TP. HCM",4.5,Bánh mì cuộn socola,27000
"ReViet Juice - Nước Ép, Sinh Tố & Detox - Nguyễn Hồng Đào","10 Nguyễn Hồng Đào, P. 14, Tân Bình, TP. HCM",4.5,Nước ép thơm táo,35000
"ReViet Juice - Nước Ép, Sinh Tố & Detox - Nguyễn Hồng Đào","10 Nguyễn Hồng Đào, P. 14, Tân Bình, TP. HCM",4.5,Bánh cua phô mai,20000
"ReViet Juice - Nước Ép, Sinh Tố & Detox - Nguyễn Hồng Đào","10 Nguyễn Hồng Đào, P. 14, Tân Bình, TP. HCM",4.5,Bánh mì phô mai tan chảy,37000
"ReViet Juice - Nước Ép, Sinh Tố & Detox - Nguyễn Hồng Đào","10 Nguyễn Hồng Đào, P. 14, Tân Bình, TP. HCM",4.5,Bánh mì bơ tỏi,37000
"ReViet Juice - Nước Ép, Sinh Tố & Detox - Nguyễn Hồng Đào","10 Nguyễn Hồng Đào, P. 14, Tân Bình, TP. HCM",4.5,Bánh mì cuộn chà bông,27000
"ReViet Juice - Nước Ép, Sinh Tố & Detox - Nguyễn Hồng Đào","10 Nguyễn Hồng Đào, P. 14, Tân Bình, TP. HCM",4.5,Nước ép bưởi thơm,35000
"ReViet Juice - Nước Ép, Sinh Tố & Detox - Nguyễn Hồng Đào","10 Nguyễn Hồng Đào, P. 14, Tân Bình, TP. HCM",4.5,Nước ép dưa hấu táo,35000
"ReViet Juice - Nước Ép, Sinh Tố & Detox - Nguyễn Hồng Đào","10 Nguyễn Hồng Đào, P. 14, Tân Bình, TP. HCM",4.5,Nước ép dưa hấu táo chanh,37000
"ReViet Juice - Nước Ép, Sinh Tố & Detox - Nguyễn Hồng Đào","10 Nguyễn Hồng Đào, P. 14, Tân Bình, TP. HCM",4.5,Bánh mì nhân custard,39000
"ReViet Juice - Nước Ép, Sinh Tố & Detox - Nguyễn Hồng Đào","10 Nguyễn Hồng Đào, P. 14, Tân Bình, TP. HCM",4.5,Bánh chuối Thượng Hải,14500
Trà Sữa Sekai - Phan Đình Phùng,"179 Phan Đình Phùng, P. 17, Phú Nhuận, TP. HCM",4.5,Bông lan trứng muối mix 3 sốt,25000
Trà Sữa Sekai - Phan Đình Phùng,"179 Phan Đình Phùng, P. 17, Phú Nhuận, TP. HCM",4.5,Bánh mì dừa,20000
Trà Sữa Sekai - Phan Đình Phùng,"179 Phan Đình Phùng, P. 17, Phú Nhuận, TP. HCM",4.5,Nước ép cam cà rốt,35000
Trà Sữa Sekai - Phan Đình Phùng,"179 Phan Đình Phùng, P. 17, Phú Nhuận, TP. HCM",4.5,Bánh mì cuộn socola,27000
Trà Sữa Sekai - Phan Đình Phùng,"179 Phan Đình Phùng, P. 17, Phú Nhuận, TP. HCM",4.5,Nước ép thơm táo,35000
Trà Sữa Sekai - Phan Đình Phùng,"179 Phan Đình Phùng, P. 17, Phú Nhuận, TP. HCM",4.5,Bánh cua phô mai,20000
Trà Sữa Sekai - Phan Đình Phùng,"179 Phan Đình Phùng, P. 17, Phú Nhuận, TP. HCM",4.5,Bánh mì phô mai tan chảy,37000
Trà Sữa Sekai - Phan Đình Phùng,"179 Phan Đình Phùng, P. 17, Phú Nhuận, TP. HCM",4.5,Bánh mì bơ tỏi,37000
Trà Sữa Sekai - Phan Đình Phùng,"179 Phan Đình Phùng, P. 17, Phú Nhuận, TP. HCM",4.5,Bánh mì cuộn chà bông,27000
Trà Sữa Sekai - Phan Đình Phùng,"179 Phan Đình Phùng, P. 17, Phú Nhuận, TP. HCM",4.5,Nước ép bưởi thơm,35000
Trà Sữa Sekai - Phan Đình Phùng,"179 Phan Đình Phùng, P. 17, Phú Nhuận, TP. HCM",4.5,Nước ép dưa hấu táo,35000
Trà Sữa Sekai - Phan Đình Phùng,"179 Phan Đình Phùng, P. 17, Phú Nhuận, TP. HCM",4.5,Nước ép dưa hấu táo chanh,37000
Trà Sữa Sekai - Phan Đình Phùng,"179 Phan Đình Phùng, P. 17, Phú Nhuận, TP. HCM",4.5,Bánh mì nhân custard,39000
Trà Sữa Sekai - Phan Đình Phùng,"179 Phan Đình Phùng, P. 17, Phú Nhuận, TP. HCM",4.5,Bánh chuối Thượng Hải,14500
Trà Sữa Xiên Que Hot & Cold - Trần Hưng Đạo,"32 Trần Hưng Đạo, P. Phạm Ngũ Lão, Quận 1, TP. HCM",4.5,Bông lan trứng muối mix 3 sốt,25000
Trà Sữa Xiên Que Hot & Cold - Trần Hưng Đạo,"32 Trần Hưng Đạo, P. Phạm Ngũ Lão, Quận 1, TP. HCM",4.5,Bánh mì dừa,20000
Trà Sữa Xiên Que Hot & Cold - Trần Hưng Đạo,"32 Trần Hưng Đạo, P. Phạm Ngũ Lão, Quận 1, TP. HCM",4.5,Nước ép cam cà rốt,35000
Trà Sữa Xiên Que Hot & Cold - Trần Hưng Đạo,"32 Trần Hưng Đạo, P. Phạm Ngũ Lão, Quận 1, TP. HCM",4.5,Bánh mì cuộn socola,27000
Trà Sữa Xiên Que Hot & Cold - Trần Hưng Đạo,"32 Trần Hưng Đạo, P. Phạm Ngũ Lão, Quận 1, TP. HCM",4.5,Nước ép thơm táo,35000
Trà Sữa Xiên Que Hot & Cold - Trần Hưng Đạo,"32 Trần Hưng Đạo, P. Phạm Ngũ Lão, Quận 1, TP. HCM",4.5,Bánh cua phô mai,20000
Trà Sữa Maycha - 47B Phan Huy Ích,"47B Phan Huy Ích, P. 15, Tân Bình, TP. HCM",4.5,Bông lan trứng muối mix 3 sốt,25000
Trà Sữa Maycha - 47B Phan Huy Ích,"47B Phan Huy Ích, P. 15, Tân Bình, TP. HCM",4.5,Bánh mì dừa,20000
Trà Sữa Maycha - 47B Phan Huy Ích,"47B Phan Huy Ích, P. 15, Tân Bình, TP. HCM",4.5,Nước ép cam cà rốt,35000
Trà Sữa Maycha - 47B Phan Huy Ích,"47B Phan Huy Ích, P. 15, Tân Bình, TP. HCM",4.5,Bánh mì cuộn socola,27000
Trà Sữa Maycha - 47B Phan Huy Ích,"47B Phan Huy Ích, P. 15, Tân Bình, TP. HCM",4.5,Nước ép thơm táo,35000
